ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP,OutletID,EstablishmentYear,OutletSize,LocationType,OutletType,OutletSales,CustomerSegmentCode,MarketingTouchpoints,LegacySystemFlag,ResidualActivityScore
FDX47,,Regular,0.060587738,Breads,156.8288,OUT019,1985,Small,Tier 1,Grocery Store,471.3864,Blue,65,0,-0.8239751584107831
DRP35,18.85,Low Fat,0.090850115,Hard Drinks,126.6336,OUT035,2004,Small,Tier 2,Supermarket Type1,1150.5024,Red,41,1,-0.5248106343369602
FDU26,16.7,Regular,0.071335395,Dairy,120.3782,OUT010,1998,,Tier 3,Grocery Store,119.1782,Blue,64,0,-1.3327707749297721
FDR39,20.35,LF,0.083929569,Meat,182.4292,OUT049,1999,Medium,Tier 1,Supermarket Type1,4925.5884,Red,35,0,1.4286517806288948
FDV48,9.195,Regular,0.086396038,Baking Goods,79.0644,OUT010,1998,,Tier 3,Grocery Store,157.1288,Blue,75,0,3.37663390862728
NCG18,15.3,Low Fat,0.023071504,Household,101.8332,OUT018,2009,Medium,Tier 3,Supermarket Type2,1025.332,Green,8,0,-0.7238117978770413
NCD42,16.5,Low Fat,0.012627329,Health and Hygiene,38.7506,OUT013,1987,High,Tier 3,Supermarket Type1,759.012,Blue,35,1,0.5926980809082312
FDP59,20.85,Regular,0.094512029,Breads,104.5648,OUT010,1998,,Tier 3,Grocery Store,207.7296,Red,91,0,-0.1554891254723913
FDF34,,Regular,0.013951504,Snack Foods,199.9084,OUT027,1985,Medium,Tier 3,Supermarket Type3,5753.8436,Green,37,1,0.4417404281684909
DRD15,10.6,Low Fat,0.056785183,Dairy,231.9642,OUT035,2004,Small,Tier 2,Supermarket Type1,2091.2778,Blue,32,1,1.0596986858041393
FDP03,5.15,Regular,0.06117708,Meat,121.8388,OUT046,1997,Small,Tier 1,Supermarket Type1,3219.8088,Blue,41,1,-1.1430913688343682
FDO20,12.85,Regular,0.152099033,Fruits and Vegetables,252.6382,OUT035,2004,Small,Tier 2,Supermarket Type1,3532.7348,Blue,60,0,-0.4785905516305926
NCY30,20.25,Low Fat,0.02594835,Household,180.0976,OUT035,2004,Small,Tier 2,Supermarket Type1,3440.8544,Blue,45,1,1.2031555599366837
DRH37,17.6,Low Fat,0.041581725,Soft Drinks,163.3526,OUT013,1987,High,Tier 3,Supermarket Type1,3453.5046,Blue,85,1,0.5088348945408068
FDT10,16.7,Regular,0.103849783,Snack Foods,58.8562,OUT010,1998,,Tier 3,Grocery Store,59.2562,Green,88,1,0.3273197427278892
FDF35,15.0,Low Fat,0.154301621,Starchy Foods,105.9938,OUT045,2002,,Tier 2,Supermarket Type1,428.7752,Green,60,1,0.5096838407462164
FDG10,6.63,Regular,0.010937229,Snack Foods,55.8588,OUT035,2004,Small,Tier 2,Supermarket Type1,801.6232,Green,17,1,0.6078915092165353
FDK03,,Regular,0.073562475,Dairy,254.9356,OUT027,1985,Medium,Tier 3,Supermarket Type3,8138.7392,Green,69,0,1.1577634187371215
FDG20,15.5,Regular,0.125687917,Fruits and Vegetables,178.2028,OUT046,1997,Small,Tier 1,Supermarket Type1,1416.8224,Red,81,1,0.7537736383292195
NCL07,,Low Fat,0.0311868,Others,39.548,OUT027,1985,Medium,Tier 3,Supermarket Type3,759.012,Green,79,0,-0.05072667649707912
DRD49,9.895,LF,0.167831064,Soft Drinks,237.4564,OUT046,1997,Small,Tier 1,Supermarket Type1,715.0692,Blue,14,1,0.35303638356506645
NCG55,16.25,Low Fat,0.0,Household,115.2176,OUT017,2007,,Tier 2,Supermarket Type1,3206.4928,Blue,47,1,-0.06742899634275008
FDR19,13.5,Regular,0.160624116,Fruits and Vegetables,147.0102,OUT017,2007,,Tier 2,Supermarket Type1,2770.3938,Green,71,0,-0.7461437035383703
NCM54,17.7,Low Fat,0.050929429,Household,129.1678,OUT035,2004,Small,Tier 2,Supermarket Type1,1780.3492,Blue,12,0,-0.051627452021667186
FDZ44,,Low Fat,0.06780958,Fruits and Vegetables,118.1808,OUT019,1985,Small,Tier 1,Grocery Store,234.3616,Green,42,1,-0.11381055231939148
FDR28,13.85,Regular,0.026042966,Frozen Foods,161.221,OUT017,2007,,Tier 2,Supermarket Type1,1794.331,Blue,59,1,-1.6980919577970242
FDB51,6.92,Low Fat,0.038610722,Dairy,61.4852,OUT018,2009,Medium,Tier 3,Supermarket Type2,1314.2892,Red,56,1,0.7749349594220498
DRJ59,11.65,Low Fat,0.019372253,Hard Drinks,40.6164,OUT046,1997,Small,Tier 1,Supermarket Type1,308.9312,Red,70,1,0.9444634456286217
FDZ43,11.0,Regular,0.057290978,Fruits and Vegetables,242.7512,OUT018,2009,Medium,Tier 3,Supermarket Type2,1938.8096,Green,16,1,0.5438089064632462
NCC54,17.75,Low Fat,0.097909084,Health and Hygiene,242.1196,OUT045,2002,,Tier 2,Supermarket Type1,4097.3332,Green,49,0,0.8847058197228541
FDQ11,5.695,Regular,0.067688124,Breads,258.8988,OUT035,2004,Small,Tier 2,Supermarket Type1,5396.9748,Green,31,1,-0.1759091355515497
DRH03,17.25,low fat,0.035207155,Dairy,93.512,OUT018,2009,Medium,Tier 3,Supermarket Type2,1491.392,Blue,21,1,-0.5140741113005324
FDX38,10.5,Regular,0.080688663,Dairy,46.7376,OUT010,1998,,Tier 3,Grocery Store,47.9376,Green,54,0,0.9489053703967205
DRH36,16.2,Low Fat,0.033447756,Soft Drinks,73.9696,OUT045,2002,,Tier 2,Supermarket Type1,894.8352,Red,56,0,-1.0587834409252077
NCB06,17.6,Low Fat,0.082797778,Health and Hygiene,161.492,OUT017,2007,,Tier 2,Supermarket Type1,3515.424,Blue,12,1,-1.093440425718558
FDR33,7.31,Low Fat,0.026940466,Snack Foods,108.457,OUT017,2007,,Tier 2,Supermarket Type1,2306.997,Green,46,0,0.4481387274067076
FDE47,14.15,low fat,0.037877202,Starchy Foods,124.0046,OUT013,1987,High,Tier 3,Supermarket Type1,1618.5598,Blue,86,0,0.4207631976917133
FDA10,,Low Fat,0.141129263,Snack Foods,121.6072,OUT027,1985,Medium,Tier 3,Supermarket Type3,3430.2016,Blue,61,0,0.9300724593022313
DRI01,7.97,Low Fat,0.034424278,Soft Drinks,171.8422,OUT013,1987,High,Tier 3,Supermarket Type1,2069.3064,Green,53,1,-1.7104423501281598
NCJ54,9.895,LF,0.060067115,Household,230.6642,OUT046,1997,Small,Tier 1,Supermarket Type1,4647.284,Blue,28,1,-0.09774224079349929
FDT14,10.695,Regular,0.127727102,Dairy,121.144,OUT046,1997,Small,Tier 1,Supermarket Type1,1917.504,Red,21,1,-1.1303667208654253
DRL49,13.15,Low Fat,0.05674821,Soft Drinks,144.3812,OUT017,2007,,Tier 2,Supermarket Type1,284.9624,Red,64,0,0.8552942132023134
NCI18,18.35,Low Fat,0.014052469,Household,224.0746,OUT045,2002,,Tier 2,Supermarket Type1,1346.2476,Blue,28,1,1.3337490486275165
FDC38,15.7,Low Fat,0.122684413,Canned,132.2942,OUT049,1999,Medium,Tier 1,Supermarket Type1,2252.4014,Green,47,1,0.5044956768553063
FDS56,5.785,Regular,0.038724612,Fruits and Vegetables,263.9252,OUT013,1987,High,Tier 3,Supermarket Type1,6033.4796,Blue,4,0,-0.5578478552534369
FDX19,19.1,Low Fat,0.09688421,Fruits and Vegetables,233.5958,OUT049,1999,Medium,Tier 1,Supermarket Type1,2336.958,Red,34,1,-0.748585152673294
FDU36,,Low Fat,0.0,Baking Goods,100.1384,OUT027,1985,Medium,Tier 3,Supermarket Type3,2956.152,Blue,73,0,-0.41182859732470173
FDO44,12.6,Low Fat,0.087380432,Fruits and Vegetables,109.7228,OUT013,1987,High,Tier 3,Supermarket Type1,1547.3192,Blue,82,0,-0.8411243921722905
FDG57,14.7,Low Fat,0.072707309,Fruits and Vegetables,49.5034,OUT017,2007,,Tier 2,Supermarket Type1,291.6204,Red,70,0,-0.15924114901195818
FDV20,20.2,Regular,0.059894378,Fruits and Vegetables,125.9678,OUT049,1999,Medium,Tier 1,Supermarket Type1,2797.6916,Blue,45,0,-0.7508654171230501
FDE47,14.15,Low Fat,0.037901581,Starchy Foods,126.3046,OUT035,2004,Small,Tier 2,Supermarket Type1,2614.5966,Blue,34,1,-1.3816491097930366
FDU32,,Low Fat,0.025841875,Fruits and Vegetables,120.7414,OUT027,1985,Medium,Tier 3,Supermarket Type3,4386.2904,Green,44,1,0.3806464279451594
NCB06,,Low Fat,0.081933378,Health and Hygiene,161.492,OUT027,1985,Medium,Tier 3,Supermarket Type3,6391.68,Green,12,1,0.45782402125066585
FDV46,18.2,Low Fat,0.012627478,Snack Foods,140.818,OUT049,1999,Medium,Tier 1,Supermarket Type1,3495.45,Red,9,0,1.6994199924016902
FDP45,,Regular,0.030476541,Snack Foods,252.2724,OUT027,1985,Medium,Tier 3,Supermarket Type3,5033.448,Red,65,1,-0.43319374933425525
FDK03,12.6,Regular,0.074070351,Dairy,254.2356,OUT045,2002,,Tier 2,Supermarket Type1,4578.0408,Red,69,1,-1.8902046566489292
FDX37,16.2,Low Fat,0.063017421,Canned,100.37,OUT035,2004,Small,Tier 2,Supermarket Type1,998.7,Green,71,0,0.8153014226602041
FDX58,13.15,Low Fat,0.043727261,Snack Foods,182.595,OUT013,1987,High,Tier 3,Supermarket Type1,3478.805,Red,99,0,0.9277562548475287
FDQ46,7.51,Low Fat,0.104023565,Snack Foods,112.4544,OUT045,2002,,Tier 2,Supermarket Type1,2013.3792,Red,24,1,1.142001638082349
FDL13,13.85,Regular,0.056271701,Breakfast,232.23,OUT013,1987,High,Tier 3,Supermarket Type1,1398.18,Red,43,0,1.4713243367159607
NCT30,9.1,Low Fat,0.080619969,Household,47.4718,OUT018,2009,Medium,Tier 3,Supermarket Type2,472.718,Green,59,1,1.4855307290178366
FDP20,19.85,Low Fat,0.045761855,Fruits and Vegetables,125.602,OUT045,2002,,Tier 2,Supermarket Type1,632.51,Blue,46,0,-0.9767764478332219
FDH40,11.6,Regular,0.078863888,Frozen Foods,83.2276,OUT013,1987,High,Tier 3,Supermarket Type1,1543.3244,Red,39,0,1.5480775548308632
FDZ25,15.7,Regular,0.027729547,Canned,169.379,OUT018,2009,Medium,Tier 3,Supermarket Type2,1528.011,Blue,6,1,-0.32803530481887266
FDU27,,Regular,0.170646494,Meat,46.3376,OUT027,1985,Medium,Tier 3,Supermarket Type3,2109.2544,Red,45,0,0.7984368278836503
NCQ42,20.35,Low Fat,0.039235527,Household,127.2678,OUT013,1987,High,Tier 3,Supermarket Type1,1017.3424,Blue,22,0,0.25949272103084603
FDU31,10.5,reg,0.02502991,Fruits and Vegetables,218.4508,OUT049,1999,Medium,Tier 1,Supermarket Type1,2821.6604,Green,82,0,-0.9727491043467843
FDC35,7.435,Low Fat,0.205605116,Starchy Foods,207.7638,OUT010,1998,,Tier 3,Grocery Store,621.1914,Green,45,1,1.1603583474564951
FDX43,5.655,Low Fat,0.085622362,Fruits and Vegetables,167.25,OUT018,2009,Medium,Tier 3,Supermarket Type2,2330.3,Red,85,1,-0.45610151571644547
FDU07,11.1,Low Fat,0.059968347,Fruits and Vegetables,152.8366,OUT045,2002,,Tier 2,Supermarket Type1,1662.5026,Blue,12,1,1.8587744285726526
DRD13,15.0,Low Fat,0.049038621,Soft Drinks,65.4168,OUT013,1987,High,Tier 3,Supermarket Type1,1661.8368,Green,20,0,-0.7632431986607814
DRK49,14.15,Low Fat,0.036147029,Soft Drinks,39.3138,OUT017,2007,,Tier 2,Supermarket Type1,527.9794,Red,0,0,-1.0044511413844686
FDL12,,Regular,0.212963193,Baking Goods,59.522,OUT019,1985,Small,Tier 1,Grocery Store,299.61,Red,18,0,-0.6628706096290684
FDZ08,12.5,Regular,0.110614538,Fruits and Vegetables,80.6592,OUT017,2007,,Tier 2,Supermarket Type1,1651.184,Green,59,0,1.495201274428798
FDA10,20.35,Low Fat,0.142393712,Snack Foods,122.7072,OUT018,2009,Medium,Tier 3,Supermarket Type2,1470.0864,Green,32,1,-1.567199936427171
FDS20,8.85,Low Fat,0.053976156,Fruits and Vegetables,181.5292,OUT045,2002,,Tier 2,Supermarket Type1,1277.0044,Red,3,1,0.913066469436057
FDA07,7.55,Regular,0.03107068,Fruits and Vegetables,122.4072,OUT018,2009,Medium,Tier 3,Supermarket Type2,857.5504,Blue,2,0,1.832360509364944
FDR08,18.7,Low Fat,0.03761584,Fruits and Vegetables,109.1886,OUT035,2004,Small,Tier 2,Supermarket Type1,1890.2062,Blue,90,1,-0.1693817234585768
FDM44,,LF,0.054363971,Fruits and Vegetables,105.099,OUT019,1985,Small,Tier 1,Grocery Store,103.199,Blue,51,1,-0.39308638379268024
FDI22,12.6,Low Fat,0.161039887,Snack Foods,210.2612,OUT010,1998,,Tier 3,Grocery Store,418.1224,Red,98,1,0.07989595296304818
NCM07,9.395,Low Fat,0.040023967,Others,85.5908,OUT049,1999,Medium,Tier 1,Supermarket Type1,1006.6896,Green,27,0,-1.1224091618015102
FDN46,7.21,Regular,0.0,Snack Foods,103.1332,OUT017,2007,,Tier 2,Supermarket Type1,3281.0624,Red,69,1,2.6482642329022617
NCW53,18.35,Low Fat,0.030619301,Health and Hygiene,194.0162,OUT018,2009,Medium,Tier 3,Supermarket Type2,2886.243,Green,69,1,0.6698104296701444
FDZ51,11.3,Regular,0.054637635,Meat,93.3094,OUT049,1999,Medium,Tier 1,Supermarket Type1,3046.7008,Blue,54,1,-1.2205159520884334
FDT04,17.25,Low Fat,0.0,Frozen Foods,40.8822,OUT018,2009,Medium,Tier 3,Supermarket Type2,628.5152,Blue,56,1,-0.8071875693361718
FDZ48,,low fat,0.132995494,Baking Goods,113.5544,OUT019,1985,Small,Tier 1,Grocery Store,223.7088,Green,86,1,0.1791337902429902
FDA08,11.85,Regular,0.050085152,Fruits and Vegetables,164.7526,OUT046,1997,Small,Tier 1,Supermarket Type1,1315.6208,Green,96,0,-1.2944235058983073
DRN37,9.6,LF,0.096689673,Soft Drinks,168.0158,OUT018,2009,Medium,Tier 3,Supermarket Type2,1336.9264,Red,15,1,-1.5043210930877229
FDD35,12.15,Low Fat,0.026010729,Starchy Foods,119.144,OUT017,2007,,Tier 2,Supermarket Type1,2157.192,Blue,23,1,0.29376808097944007
FDZ48,17.75,Low Fat,0.075959623,Baking Goods,112.4544,OUT046,1997,Small,Tier 1,Supermarket Type1,2460.7968,Red,68,0,1.005998339632682
NCN54,20.35,Low Fat,0.021413346,Household,76.2328,OUT018,2009,Medium,Tier 3,Supermarket Type2,463.3968,Red,40,1,0.9152219625044209
FDU32,8.785,Low Fat,0.0,Fruits and Vegetables,120.5414,OUT013,1987,High,Tier 3,Supermarket Type1,1583.9382,Red,76,0,-0.05973756981298445
FDK41,,LF,0.126924095,Frozen Foods,87.2224,OUT027,1985,Medium,Tier 3,Supermarket Type3,3494.1184,Blue,46,0,-0.2745094076227692
FDR44,6.11,Regular,0.103340142,Fruits and Vegetables,131.2968,OUT018,2009,Medium,Tier 3,Supermarket Type2,913.4776,Red,75,0,0.05167018890043356
NCK29,,Low Fat,0.0,Health and Hygiene,125.173,OUT027,1985,Medium,Tier 3,Supermarket Type3,3572.017,Red,68,0,0.9921270387570604
FDT09,15.15,Regular,0.012288171,Snack Foods,129.9284,OUT045,2002,,Tier 2,Supermarket Type1,2241.0828,Red,30,1,-1.2567680144595086
FDR11,10.5,Regular,0.142827296,Breads,159.4578,OUT045,2002,,Tier 2,Supermarket Type1,3048.6982,Red,91,1,-0.7774176421991921
FDD57,,Low Fat,0.022291121,Fruits and Vegetables,93.6094,OUT027,1985,Medium,Tier 3,Supermarket Type3,3713.1666,Red,91,0,-0.3777659733923902
FDT10,16.7,reg,0.061992874,Snack Foods,60.9562,OUT013,1987,High,Tier 3,Supermarket Type1,355.5372,Red,29,1,-0.24223934567906757
FDR51,9.035,Regular,0.17417636,Meat,148.9708,OUT018,2009,Medium,Tier 3,Supermarket Type2,2257.062,Blue,17,0,-0.05447091709771166
NCK17,11.0,Low Fat,0.037953762,Health and Hygiene,38.448,OUT049,1999,Medium,Tier 1,Supermarket Type1,1198.44,Red,43,1,-0.02490268636281973
FDY07,11.8,Low Fat,0.122289654,Fruits and Vegetables,46.3402,OUT017,2007,,Tier 2,Supermarket Type1,275.6412,Green,26,1,0.6740247108298125
FDT14,10.695,Regular,0.128247408,Dairy,121.844,OUT018,2009,Medium,Tier 3,Supermarket Type2,2277.036,Red,98,0,-1.762816222176216
FDJ21,,Regular,0.038341654,Snack Foods,146.2102,OUT027,1985,Medium,Tier 3,Supermarket Type3,4228.4958,Red,25,1,-1.601440052477868
NCR42,9.105,Low Fat,0.038699553,Household,33.79,OUT017,2007,,Tier 2,Supermarket Type1,199.74,Blue,59,0,-0.6651943684645465
DRG37,16.2,Low Fat,0.01940856,Soft Drinks,156.7972,OUT049,1999,Medium,Tier 1,Supermarket Type1,3739.1328,Blue,17,1,0.8635893559200984
FDI24,,Low Fat,0.137870237,Baking Goods,175.037,OUT019,1985,Small,Tier 1,Grocery Store,352.874,Green,96,1,-0.6519497788555446
FDJ22,18.75,Low Fat,0.052800258,Snack Foods,193.2504,OUT035,2004,Small,Tier 2,Supermarket Type1,2684.5056,Green,88,1,-0.041082239274284706
FDT28,13.3,Low Fat,0.06355415,Frozen Foods,149.4708,OUT035,2004,Small,Tier 2,Supermarket Type1,1354.2372,Blue,55,0,0.1281404230120102
FDH38,6.425,Low Fat,0.01043823,Canned,115.8808,OUT046,1997,Small,Tier 1,Supermarket Type1,1757.712,Blue,30,0,0.31609675546062715
FDT43,16.35,Low Fat,0.020589623,Fruits and Vegetables,53.2324,OUT045,2002,,Tier 2,Supermarket Type1,727.0536,Red,58,0,1.5645751121996672
FDX04,19.6,Regular,0.041806702,Frozen Foods,48.8376,OUT017,2007,,Tier 2,Supermarket Type1,527.3136,Blue,1,1,0.6946441783379123
FDV46,18.2,Low Fat,0.012679191,Snack Foods,139.818,OUT017,2007,,Tier 2,Supermarket Type1,838.908,Green,96,0,0.9974631423862255
FDP10,19.0,Low Fat,0.128289285,Snack Foods,104.9622,OUT049,1999,Medium,Tier 1,Supermarket Type1,1164.4842,Red,38,0,-0.12679637412070588
NCA53,11.395,Low Fat,0.009878459,Health and Hygiene,47.6034,OUT046,1997,Small,Tier 1,Supermarket Type1,1312.2918,Green,60,0,1.4735038550299198
FDL52,6.635,Regular,0.046090204,Frozen Foods,37.1506,OUT046,1997,Small,Tier 1,Supermarket Type1,834.9132,Red,62,1,0.07160766226722236
FDQ32,17.85,Regular,0.046680961,Fruits and Vegetables,121.9388,OUT049,1999,Medium,Tier 1,Supermarket Type1,3962.8416,Blue,95,1,-1.9553201958289914
FDT37,14.15,Low Fat,0.03546967,Canned,256.3014,OUT017,2007,,Tier 2,Supermarket Type1,4845.0266,Green,17,1,2.4583866628276656
NCO43,5.5,Low Fat,0.047290068,Others,100.5016,OUT018,2009,Medium,Tier 3,Supermarket Type2,1416.8224,Red,16,1,0.04618260219027473
FDI53,8.895,Regular,0.13842353,Frozen Foods,163.0236,OUT017,2007,,Tier 2,Supermarket Type1,1127.8652,Red,97,0,0.5297725016151714
FDO19,17.7,Regular,0.027779381,Fruits and Vegetables,50.1034,OUT010,1998,,Tier 3,Grocery Store,97.2068,Blue,38,1,-1.0686094623850018
FDG12,,Regular,0.0,Baking Goods,121.3098,OUT019,1985,Small,Tier 1,Grocery Store,120.5098,Blue,70,0,2.1971194491054633
FDG53,10.0,Low Fat,0.046043736,Frozen Foods,140.618,OUT018,2009,Medium,Tier 3,Supermarket Type2,2376.906,Blue,53,1,-0.7932539146805512
FDK36,7.09,Low Fat,0.007215314,Baking Goods,47.6034,OUT046,1997,Small,Tier 1,Supermarket Type1,1458.102,Green,98,0,-0.3852468100929874
FDR55,12.15,Regular,0.132083542,Fruits and Vegetables,189.5872,OUT046,1997,Small,Tier 1,Supermarket Type1,3403.5696,Red,93,0,-1.5290945669123341
FDV16,7.75,Regular,0.083399788,Frozen Foods,34.5558,OUT017,2007,,Tier 2,Supermarket Type1,441.4254,Blue,75,1,0.36457769602775814
FDS31,,Regular,0.043978369,Fruits and Vegetables,178.4318,OUT027,1985,Medium,Tier 3,Supermarket Type3,2526.0452,Green,34,0,-0.28151537927043885
NCK06,5.03,Low Fat,0.008639333,Household,122.2756,OUT013,1987,High,Tier 3,Supermarket Type1,2059.9852,Green,10,0,-1.543594188442038
FDN03,9.8,Regular,0.015089965,Meat,249.6408,OUT046,1997,Small,Tier 1,Supermarket Type1,1001.3632,Green,60,0,-0.06757092778864765
NCT30,,Low Fat,0.140582485,Household,47.1718,OUT019,1985,Small,Tier 1,Grocery Store,141.8154,Blue,43,0,0.09479495967607107
FDC50,15.85,Low Fat,0.228469522,Canned,93.3094,OUT010,1998,,Tier 3,Grocery Store,285.6282,Blue,67,1,-0.24747600804098666
FDE11,17.7,Regular,0.0,Starchy Foods,183.5924,OUT035,2004,Small,Tier 2,Supermarket Type1,7033.5112,Red,24,1,-1.8208879754571394
FDM03,12.65,Low Fat,0.123007534,Meat,106.0938,OUT035,2004,Small,Tier 2,Supermarket Type1,2679.845,Red,47,0,0.2907958072297566
NCP05,19.6,Low Fat,0.0,Health and Hygiene,150.3024,OUT018,2009,Medium,Tier 3,Supermarket Type2,2580.6408,Blue,31,1,-1.2676402966468037
FDJ41,6.85,LF,0.02288328,Frozen Foods,261.2594,OUT046,1997,Small,Tier 1,Supermarket Type1,2878.2534,Green,83,0,0.889217016047867
FDR47,,Low Fat,0.087045086,Breads,196.7794,OUT027,1985,Medium,Tier 3,Supermarket Type3,6242.5408,Green,94,0,-0.5554109870163402
FDK36,7.09,Low Fat,0.007256127,Baking Goods,50.4034,OUT017,2007,,Tier 2,Supermarket Type1,340.2238,Green,3,1,0.9276188906152871
FDQ23,6.55,Low Fat,0.024664556,Breads,103.3332,OUT017,2007,,Tier 2,Supermarket Type1,2050.664,Red,37,0,0.014082859801776095
NCK42,,Low Fat,0.013056494,Household,215.9192,OUT027,1985,Medium,Tier 3,Supermarket Type3,7334.4528,Green,62,1,0.06539482043495345
NCO06,19.25,Low Fat,0.180820798,Household,35.9558,OUT010,1998,,Tier 3,Grocery Store,67.9116,Red,46,0,1.276297389532607
FDV24,5.635,Low Fat,0.103693024,Baking Goods,149.905,OUT018,2009,Medium,Tier 3,Supermarket Type2,2546.685,Red,0,1,-0.8152656243595809
FDK40,7.035,Low Fat,0.021849398,Frozen Foods,262.091,OUT046,1997,Small,Tier 1,Supermarket Type1,4207.856,Green,2,1,-1.0957739331099479
FDT23,7.72,Regular,0.074731477,Breads,77.5986,OUT046,1997,Small,Tier 1,Supermarket Type1,1947.465,Green,85,0,0.5557017395395832
FDB50,13.0,Low Fat,0.154244343,Canned,77.9986,OUT018,2009,Medium,Tier 3,Supermarket Type2,1168.479,Blue,61,1,-1.314048843156099
NCF43,8.51,Low Fat,0.0,Household,142.147,OUT049,1999,Medium,Tier 1,Supermarket Type1,1717.764,Blue,63,0,-0.798778722698252
FDU26,,Regular,0.042412572,Dairy,119.0782,OUT027,1985,Medium,Tier 3,Supermarket Type3,1549.3166,Green,16,1,-1.5791616134224458
FDC10,9.8,Regular,0.072990979,Snack Foods,121.6098,OUT049,1999,Medium,Tier 1,Supermarket Type1,1566.6274,Red,77,0,1.15182256221938
FDK51,19.85,Low Fat,0.005243282,Dairy,266.1884,OUT049,1999,Medium,Tier 1,Supermarket Type1,3179.8608,Red,61,1,-1.0026750756807397
FDV09,12.1,Low Fat,0.034427577,Snack Foods,146.6734,OUT010,1998,,Tier 3,Grocery Store,296.9468,Red,34,1,-0.6542793759632473
DRL37,15.5,Low Fat,0.053455158,Soft Drinks,43.677,OUT049,1999,Medium,Tier 1,Supermarket Type1,562.601,Red,12,1,-1.2900524924491579
FDQ45,9.5,Regular,0.0,Snack Foods,182.3608,OUT010,1998,,Tier 3,Grocery Store,1102.5648,Red,34,0,-0.38542130616181514
FDO45,,Regular,0.037768989,Snack Foods,88.5856,OUT027,1985,Medium,Tier 3,Supermarket Type3,1845.5976,Blue,42,1,-0.1429443645388315
FDP27,8.155,Low Fat,0.119428052,Meat,190.853,OUT035,2004,Small,Tier 2,Supermarket Type1,2466.789,Green,1,0,0.8259770564370071
NCE07,8.18,Low Fat,0.013183517,Household,143.1154,OUT018,2009,Medium,Tier 3,Supermarket Type2,1843.6002,Blue,55,1,-1.3219563219303276
FDL26,,Low Fat,0.072838381,Canned,155.2972,OUT027,1985,Medium,Tier 3,Supermarket Type3,5141.3076,Red,76,1,-0.6009219329203157
FDL09,19.6,Regular,0.128235131,Snack Foods,169.2816,OUT049,1999,Medium,Tier 1,Supermarket Type1,1174.4712,Red,50,0,1.42273846755332
NCA17,20.6,Low Fat,0.0,Health and Hygiene,148.8392,OUT046,1997,Small,Tier 1,Supermarket Type1,2684.5056,Red,53,1,1.0410598049433069
NCL29,9.695,Low Fat,0.114583922,Health and Hygiene,156.4604,OUT017,2007,,Tier 2,Supermarket Type1,2535.3664,Red,15,0,-0.6778052757472707
FDS20,8.85,Low Fat,0.054171606,Fruits and Vegetables,183.9292,OUT017,2007,,Tier 2,Supermarket Type1,2918.8672,Green,17,0,-0.049473135323638895
NCD19,8.93,LF,0.0,Household,53.2614,OUT049,1999,Medium,Tier 1,Supermarket Type1,552.614,Red,6,0,1.9680352393081826
FDF05,17.5,Low Fat,0.026912667,Frozen Foods,261.291,OUT049,1999,Medium,Tier 1,Supermarket Type1,3418.883,Green,44,0,-1.1939822700424956
FDI44,16.1,Low Fat,0.100799828,Fruits and Vegetables,78.4328,OUT017,2007,,Tier 2,Supermarket Type1,1467.4232,Red,35,0,-1.9212610077501346
NCY29,13.65,Low Fat,0.077390746,Health and Hygiene,54.693,OUT045,2002,,Tier 2,Supermarket Type1,679.116,Green,40,1,-0.5360943424181992
FDC60,5.425,Regular,0.191603334,Baking Goods,87.0514,OUT010,1998,,Tier 3,Grocery Store,88.5514,Blue,93,0,-0.08337788958990831
DRL49,13.15,Low Fat,0.056543464,Soft Drinks,140.5812,OUT045,2002,,Tier 2,Supermarket Type1,427.4436,Red,41,1,-0.8021954554031063
FDT39,6.26,Regular,0.009923732,Meat,152.8366,OUT017,2007,,Tier 2,Supermarket Type1,3778.415,Green,6,0,0.9769099334165062
FDE50,19.7,Regular,0.016238512,Canned,186.4556,OUT045,2002,,Tier 2,Supermarket Type1,5069.4012,Blue,14,0,0.21065569003151208
FDK25,,Regular,0.156072361,Breakfast,169.3474,OUT027,1985,Medium,Tier 3,Supermarket Type3,3874.2902,Red,59,1,-0.6044277679644929
