ProductID,FatContent,ProductVisibility,ProductType,MRP,OutletID,EstablishmentYear,LocationType,OutletType,CustomerSegmentCode,SalesCategory
FDP56,LF,0.046556408,Fruits and Vegetables,47.7692,OUT049,1999,Tier 1,Supermarket Type1,Red,Low
FDP56,low fat,0.046578409,Fruits and Vegetables,48.6692,OUT045,2002,Tier 2,Supermarket Type1,Blue,Medium
FDP56,Low Fat,0.046673494,Fruits and Vegetables,48.4692,OUT018,2009,Tier 3,Supermarket Type2,Green,Low
FDP56,Low Fat,0.046747071,Fruits and Vegetables,49.9692,OUT017,2007,Tier 2,Supermarket Type1,Red,Low
FDP57,Low Fat,0,Snack Foods,102.999,OUT046,1997,Tier 1,Supermarket Type1,Blue,High
FDP57,low fat,0.052434201,Snack Foods,103.999,OUT035,2004,Tier 2,Supermarket Type1,Blue,Medium
FDP57,Low Fat,0.052550476,Snack Foods,101.299,OUT045,2002,Tier 2,Supermarket Type1,Blue,Low
FDP57,Low Fat,0.052657753,Snack Foods,103.699,OUT018,2009,Tier 3,Supermarket Type2,Red,Low
FDP57,Low Fat,0.052740763,Snack Foods,103.799,OUT017,2007,Tier 2,Supermarket Type1,Blue,Low
FDP58,Low Fat,0,Snack Foods,220.7482,OUT049,1999,Tier 1,Supermarket Type1,Green,High
FDP58,Low Fat,0.135416391,Snack Foods,218.3482,OUT045,2002,Tier 2,Supermarket Type1,Blue,High
FDP58,Low Fat,0.135692831,Snack Foods,220.0482,OUT018,2009,Tier 3,Supermarket Type2,Green,High
FDP58,Low Fat,0.236616754,Snack Foods,217.6482,OUT019,1985,Tier 1,Grocery Store,Blue,Low
FDP59,Regular,0.056192276,Breads,103.1648,OUT027,1985,Tier 3,Supermarket Type3,Green,Medium
FDP59,Regular,0.056465714,Breads,103.6648,OUT046,1997,Tier 1,Supermarket Type1,Red,Medium
FDP59,Regular,0.056580228,Breads,105.6648,OUT045,2002,Tier 2,Supermarket Type1,Green,Low
FDP59,Regular,0.056695731,Breads,104.0648,OUT018,2009,Tier 3,Supermarket Type2,Blue,Medium
FDP59,Regular,0.094512029,Breads,104.5648,OUT010,1998,Tier 3,Grocery Store,Red,Low
FDP60,Low Fat,0,Baking Goods,102.9016,OUT046,1997,Tier 1,Supermarket Type1,Green,Medium
FDP60,Low Fat,0,Baking Goods,101.9016,OUT013,1987,Tier 3,Supermarket Type1,Red,Medium
FDP60,Low Fat,0.055648052,Baking Goods,100.3016,OUT027,1985,Tier 3,Supermarket Type3,Blue,High
FDP60,Low Fat,0.055908268,Baking Goods,99.8016,OUT035,2004,Tier 2,Supermarket Type1,Red,Low
FDP60,Low Fat,0.056005781,Baking Goods,99.2016,OUT049,1999,Tier 1,Supermarket Type1,Green,Medium
FDP60,Low Fat,0.056032247,Baking Goods,102.3016,OUT045,2002,Tier 2,Supermarket Type1,Green,Medium
FDP60,Low Fat,0.056235142,Baking Goods,102.0016,OUT017,2007,Tier 2,Supermarket Type1,Blue,Medium
FDQ01,Regular,0.160671255,Canned,254.7014,OUT035,2004,Tier 2,Supermarket Type1,Red,High
FDQ01,Regular,0.160951491,Canned,256.1014,OUT049,1999,Tier 1,Supermarket Type1,Red,High
FDQ01,Regular,0.16102755,Canned,254.1014,OUT045,2002,Tier 2,Supermarket Type1,Red,High
FDQ01,Regular,0.161356273,Canned,253.1014,OUT018,2009,Tier 3,Supermarket Type2,Red,High
FDQ01,Regular,0.161610636,Canned,255.2014,OUT017,2007,Tier 2,Supermarket Type1,Red,High
FDQ03,Regular,0,Meat,235.6248,OUT049,1999,Tier 1,Supermarket Type1,Green,Medium
FDQ03,Regular,0.077949334,Meat,238.7248,OUT013,1987,Tier 3,Supermarket Type1,Red,Medium
FDQ03,Regular,0.077999504,Meat,238.0248,OUT035,2004,Tier 2,Supermarket Type1,Blue,Medium
FDQ03,Regular,0.078172471,Meat,238.8248,OUT045,2002,Tier 2,Supermarket Type1,Blue,High
FDQ03,Regular,0.136592891,Meat,238.0248,OUT019,1985,Tier 1,Grocery Store,Red,Low
FDQ04,Low Fat,0.084885375,Frozen Foods,39.2796,OUT049,1999,Tier 1,Supermarket Type1,Red,Low
FDQ04,Low Fat,0.141860161,Frozen Foods,41.0796,OUT010,1998,Tier 3,Grocery Store,Blue,Low
FDQ04,Low Fat,0.148392623,Frozen Foods,41.5796,OUT019,1985,Tier 1,Grocery Store,Blue,Low
FDQ07,Regular,0.086983591,Fruits and Vegetables,219.8456,OUT027,1985,Tier 3,Supermarket Type3,Red,Medium
FDQ07,Regular,0.087406863,Fruits and Vegetables,221.8456,OUT046,1997,Tier 1,Supermarket Type1,Blue,Low
FDQ07,Regular,0.087542757,Fruits and Vegetables,219.8456,OUT049,1999,Tier 1,Supermarket Type1,Blue,High
FDQ07,Regular,0.087584126,Fruits and Vegetables,221.7456,OUT045,2002,Tier 2,Supermarket Type1,Green,High
FDQ07,Regular,0.087762922,Fruits and Vegetables,221.5456,OUT018,2009,Tier 3,Supermarket Type2,Blue,High
FDQ08,Regular,0.018838681,Fruits and Vegetables,62.9536,OUT027,1985,Tier 3,Supermarket Type3,Red,Medium
FDQ08,Regular,0.018926773,Fruits and Vegetables,60.2536,OUT035,2004,Tier 2,Supermarket Type1,Blue,Medium
FDQ08,Regular,0.018930352,Fruits and Vegetables,59.4536,OUT046,1997,Tier 1,Supermarket Type1,Red,Low
FDQ08,Regular,0.018968743,Fruits and Vegetables,61.9536,OUT045,2002,Tier 2,Supermarket Type1,Red,Medium
FDQ08,Regular,0.01903743,Fruits and Vegetables,60.5536,OUT017,2007,Tier 2,Supermarket Type1,Red,Low
FDQ08,Regular,0.031685529,Fruits and Vegetables,63.1536,OUT010,1998,Tier 3,Grocery Store,Blue,Low
FDQ08,Regular,0.033144603,Fruits and Vegetables,62.7536,OUT019,1985,Tier 1,Grocery Store,Green,Low
FDQ09,Low Fat,0,Snack Foods,115.1834,OUT045,2002,Tier 2,Supermarket Type1,Red,Medium
FDQ09,Low Fat,0.057850699,Snack Foods,113.2834,OUT027,1985,Tier 3,Supermarket Type3,Blue,High
FDQ09,Low Fat,0.058083831,Snack Foods,113.6834,OUT013,1987,Tier 3,Supermarket Type1,Blue,Low
FDQ09,Low Fat,0.058121214,Snack Foods,115.8834,OUT035,2004,Tier 2,Supermarket Type1,Green,Medium
FDQ09,Low Fat,0.058222587,Snack Foods,114.8834,OUT049,1999,Tier 1,Supermarket Type1,Green,High
FDQ09,Low Fat,0.058369013,Snack Foods,115.2834,OUT018,2009,Tier 3,Supermarket Type2,Red,Medium
FDQ10,Low Fat,0.033018559,Snack Foods,170.4422,OUT027,1985,Tier 3,Supermarket Type3,Blue,High
FDQ10,Low Fat,0.03315162,Snack Foods,170.6422,OUT013,1987,Tier 3,Supermarket Type1,Green,High
FDQ10,Low Fat,0.033172957,Snack Foods,172.0422,OUT035,2004,Tier 2,Supermarket Type1,Green,High
FDQ10,Low Fat,0.033230816,Snack Foods,172.3422,OUT049,1999,Tier 1,Supermarket Type1,Green,Medium
FDQ10,Low Fat,0.03324652,Snack Foods,172.4422,OUT045,2002,Tier 2,Supermarket Type1,Red,High
FDQ10,Low Fat,0.033314389,Snack Foods,171.6422,OUT018,2009,Tier 3,Supermarket Type2,Red,High
FDQ10,Low Fat,0.058092551,Snack Foods,172.0422,OUT019,1985,Tier 1,Grocery Store,Red,Low
FDQ11,Regular,0.067373081,Breads,258.8988,OUT027,1985,Tier 3,Supermarket Type3,Red,High
FDQ11,Regular,0.067688124,Breads,258.8988,OUT035,2004,Tier 2,Supermarket Type1,Green,High
FDQ11,Regular,0.067700925,Breads,256.5988,OUT046,1997,Tier 1,Supermarket Type1,Red,Medium
FDQ11,Regular,0.06797671,Breads,257.4988,OUT018,2009,Tier 3,Supermarket Type2,Red,High
FDQ11,Regular,0.118535581,Breads,256.3988,OUT019,1985,Tier 1,Grocery Store,Red,Low
FDQ12,Low Fat,0.03523927,Baking Goods,231.601,OUT027,1985,Tier 3,Supermarket Type3,Red,High
FDQ12,Low Fat,0.035404052,Baking Goods,230.601,OUT035,2004,Tier 2,Supermarket Type1,Blue,Medium
FDQ12,LF,0.035410748,Baking Goods,231.401,OUT046,1997,Tier 1,Supermarket Type1,Blue,Medium
FDQ12,Low Fat,0.035482562,Baking Goods,231.401,OUT045,2002,Tier 2,Supermarket Type1,Red,Medium
FDQ12,Low Fat,0.061999648,Baking Goods,230.001,OUT019,1985,Tier 1,Grocery Store,Blue,Low
FDQ13,Low Fat,0.010590075,Canned,84.6908,OUT027,1985,Tier 3,Supermarket Type3,Green,High
FDQ13,Low Fat,0.010632752,Canned,82.5908,OUT013,1987,Tier 3,Supermarket Type1,Blue,Medium
FDQ13,LF,0.010639596,Canned,84.1908,OUT035,2004,Tier 2,Supermarket Type1,Green,Low
FDQ13,Low Fat,0.010658153,Canned,83.0908,OUT049,1999,Tier 1,Supermarket Type1,Red,Medium
FDQ13,Low Fat,0.010663189,Canned,82.3908,OUT045,2002,Tier 2,Supermarket Type1,Green,Medium
FDQ13,Low Fat,0.018632082,Canned,82.9908,OUT019,1985,Tier 1,Grocery Store,Red,Low
FDQ14,LF,0.061775607,Dairy,150.105,OUT035,2004,Tier 2,Supermarket Type1,Green,High
FDQ14,Low Fat,0.061883353,Dairy,147.905,OUT049,1999,Tier 1,Supermarket Type1,Green,Medium
FDQ14,Low Fat,0.062038986,Dairy,148.005,OUT018,2009,Tier 3,Supermarket Type2,Green,Medium
FDQ14,Low Fat,0.103419257,Dairy,148.105,OUT010,1998,Tier 3,Grocery Store,Green,Low
FDQ14,low fat,0.10818157,Dairy,149.605,OUT019,1985,Tier 1,Grocery Store,Green,Low
FDQ15,Regular,0,Meat,81.6276,OUT046,1997,Tier 1,Supermarket Type1,Blue,Medium
FDQ15,Regular,0.150341867,Meat,83.1276,OUT027,1985,Tier 3,Supermarket Type3,Blue,Medium
FDQ15,Regular,0.150947728,Meat,81.0276,OUT013,1987,Tier 3,Supermarket Type1,Red,Medium
FDQ15,Regular,0.151044881,Meat,79.2276,OUT035,2004,Tier 2,Supermarket Type1,Red,Low
FDQ15,Regular,0.151308326,Meat,81.7276,OUT049,1999,Tier 1,Supermarket Type1,Red,Medium
FDQ15,Regular,0.252865979,Meat,82.7276,OUT010,1998,Tier 3,Grocery Store,Red,Low
FDQ16,LF,0.041703666,Frozen Foods,109.1912,OUT013,1987,Tier 3,Supermarket Type1,Green,Medium
FDQ16,Low Fat,0.041730507,Frozen Foods,109.2912,OUT035,2004,Tier 2,Supermarket Type1,Red,Medium
FDQ16,LF,0.041803291,Frozen Foods,110.3912,OUT049,1999,Tier 1,Supermarket Type1,Red,High
FDQ16,LF,0.041823046,Frozen Foods,108.0912,OUT045,2002,Tier 2,Supermarket Type1,Blue,Medium
FDQ16,Low Fat,0.041974489,Frozen Foods,108.6912,OUT017,2007,Tier 2,Supermarket Type1,Red,Medium
FDQ19,Regular,0.014295564,Fruits and Vegetables,242.6512,OUT027,1985,Tier 3,Supermarket Type3,Green,High
FDQ19,Regular,0.014353174,Fruits and Vegetables,242.6512,OUT013,1987,Tier 3,Supermarket Type1,Green,Low
FDQ19,Regular,0.014394261,Fruits and Vegetables,241.3512,OUT045,2002,Tier 2,Supermarket Type1,Green,High
FDQ19,reg,0.024044279,Fruits and Vegetables,241.0512,OUT010,1998,Tier 3,Grocery Store,Blue,Low
FDQ20,low fat,0.029640604,Fruits and Vegetables,40.8138,OUT027,1985,Tier 3,Supermarket Type3,Green,Medium
FDQ20,Low Fat,0.029760052,Fruits and Vegetables,38.7138,OUT013,1987,Tier 3,Supermarket Type1,Red,Low
FDQ20,Low Fat,0.029779207,Fruits and Vegetables,39.3138,OUT035,2004,Tier 2,Supermarket Type1,Green,Low
FDQ20,Low Fat,0.029845243,Fruits and Vegetables,41.6138,OUT045,2002,Tier 2,Supermarket Type1,Green,Low
FDQ20,Low Fat,0.029953314,Fruits and Vegetables,39.5138,OUT017,2007,Tier 2,Supermarket Type1,Red,Low
FDQ21,low fat,0.019407069,Snack Foods,119.3756,OUT013,1987,Tier 3,Supermarket Type1,Blue,High
FDQ21,Low Fat,0.019423232,Snack Foods,120.8756,OUT046,1997,Tier 1,Supermarket Type1,Red,High
FDQ21,Low Fat,0.01945343,Snack Foods,120.8756,OUT049,1999,Tier 1,Supermarket Type1,Green,Medium
FDQ21,Low Fat,0.019462623,Snack Foods,120.8756,OUT045,2002,Tier 2,Supermarket Type1,Blue,Medium
FDQ21,Low Fat,0.019502354,Snack Foods,120.8756,OUT018,2009,Tier 3,Supermarket Type2,Blue,High
FDQ21,Low Fat,0.019533098,Snack Foods,120.4756,OUT017,2007,Tier 2,Supermarket Type1,Green,Medium
FDQ22,Low Fat,0.029595637,Snack Foods,40.9822,OUT027,1985,Tier 3,Supermarket Type3,Green,Low
FDQ22,Low Fat,0.029785889,Snack Foods,38.9822,OUT049,1999,Tier 1,Supermarket Type1,Green,Low
FDQ22,Low Fat,0.029799965,Snack Foods,39.1822,OUT045,2002,Tier 2,Supermarket Type1,Blue,Low
FDQ23,low fat,0.024407061,Breads,102.3332,OUT027,1985,Tier 3,Supermarket Type3,Blue,Medium
FDQ23,Low Fat,0.024505418,Breads,102.9332,OUT013,1987,Tier 3,Supermarket Type1,Green,Medium
FDQ23,Low Fat,0.024521191,Breads,100.6332,OUT035,2004,Tier 2,Supermarket Type1,Blue,High
FDQ23,Low Fat,0.024664556,Breads,103.3332,OUT017,2007,Tier 2,Supermarket Type1,Red,Medium
FDQ23,Low Fat,0.042941559,Breads,102.9332,OUT019,1985,Tier 1,Grocery Store,Green,Low
FDQ24,Low Fat,0.073605395,Baking Goods,249.6724,OUT013,1987,Tier 3,Supermarket Type1,Blue,High
FDQ24,Low Fat,0.073816097,Baking Goods,253.4724,OUT045,2002,Tier 2,Supermarket Type1,Green,Medium
FDQ24,Low Fat,0.073966786,Baking Goods,250.5724,OUT018,2009,Tier 3,Supermarket Type2,Red,High
FDQ24,Low Fat,0.074083388,Baking Goods,253.3724,OUT017,2007,Tier 2,Supermarket Type1,Green,High
FDQ24,Low Fat,0.12898088,Baking Goods,250.4724,OUT019,1985,Tier 1,Grocery Store,Blue,Low
FDQ25,Regular,0.028139761,Canned,173.7422,OUT027,1985,Tier 3,Supermarket Type3,Green,High
FDQ25,Regular,0.028271345,Canned,170.5422,OUT035,2004,Tier 2,Supermarket Type1,Red,Medium
FDQ25,Regular,0.028320655,Canned,172.5422,OUT049,1999,Tier 1,Supermarket Type1,Green,Medium
FDQ25,Regular,0.028391879,Canned,173.9422,OUT018,2009,Tier 3,Supermarket Type2,Blue,High
FDQ25,Regular,0.047329385,Canned,174.1422,OUT010,1998,Tier 3,Grocery Store,Red,Low
FDQ26,Regular,0,Dairy,57.8562,OUT049,1999,Tier 1,Supermarket Type1,Red,Low
FDQ26,Regular,0.067543727,Dairy,57.2562,OUT027,1985,Tier 3,Supermarket Type3,Blue,Medium
FDQ26,Regular,0.067859568,Dairy,60.1562,OUT035,2004,Tier 2,Supermarket Type1,Blue,Medium
FDQ26,Regular,0.067872402,Dairy,57.8562,OUT046,1997,Tier 1,Supermarket Type1,Blue,Low
FDQ26,Regular,0.068010049,Dairy,57.2562,OUT045,2002,Tier 2,Supermarket Type1,Red,Low
FDQ26,Regular,0.068148886,Dairy,58.6562,OUT018,2009,Tier 3,Supermarket Type2,Blue,Low
FDQ26,Regular,0.068256316,Dairy,60.9562,OUT017,2007,Tier 2,Supermarket Type1,Red,Low
FDQ27,Regular,0.044252621,Meat,102.599,OUT046,1997,Tier 1,Supermarket Type1,Green,Medium
FDQ27,Regular,0.044321422,Meat,103.899,OUT049,1999,Tier 1,Supermarket Type1,Green,High
FDQ27,Regular,0.044432887,Meat,102.899,OUT018,2009,Tier 3,Supermarket Type2,Green,Medium
FDQ27,Regular,0.077480627,Meat,101.399,OUT019,1985,Tier 1,Grocery Store,Red,Low
FDQ28,Regular,0.060134441,Frozen Foods,153.0656,OUT027,1985,Tier 3,Supermarket Type3,Red,High
FDQ28,Regular,0.060376776,Frozen Foods,154.5656,OUT013,1987,Tier 3,Supermarket Type1,Blue,Medium
FDQ28,Regular,0.060427062,Frozen Foods,153.5656,OUT046,1997,Tier 1,Supermarket Type1,Green,High
FDQ28,Regular,0.060768862,Frozen Foods,154.8656,OUT017,2007,Tier 2,Supermarket Type1,Blue,Medium
FDQ31,Regular,0,Fruits and Vegetables,87.1856,OUT035,2004,Tier 2,Supermarket Type1,Green,Medium
FDQ31,Regular,0.053586458,Fruits and Vegetables,89.7856,OUT027,1985,Tier 3,Supermarket Type3,Green,Low
FDQ31,Regular,0.053802405,Fruits and Vegetables,85.9856,OUT013,1987,Tier 3,Supermarket Type1,Blue,Medium
FDQ31,Regular,0.053930934,Fruits and Vegetables,87.3856,OUT049,1999,Tier 1,Supermarket Type1,Red,Low
FDQ31,Regular,0.054066567,Fruits and Vegetables,87.0856,OUT018,2009,Tier 3,Supermarket Type2,Green,Medium
FDQ31,Regular,0.0901292,Fruits and Vegetables,89.8856,OUT010,1998,Tier 3,Grocery Store,Red,Low
FDQ32,Regular,0.046382793,Fruits and Vegetables,122.8388,OUT027,1985,Tier 3,Supermarket Type3,Blue,High
FDQ32,Regular,0.046599684,Fruits and Vegetables,125.1388,OUT035,2004,Tier 2,Supermarket Type1,Green,Medium
FDQ32,Regular,0.046608497,Fruits and Vegetables,122.9388,OUT046,1997,Tier 1,Supermarket Type1,Green,High
FDQ32,Regular,0.046680961,Fruits and Vegetables,121.9388,OUT049,1999,Tier 1,Supermarket Type1,Blue,High
FDQ32,Regular,0.04679836,Fruits and Vegetables,123.8388,OUT018,2009,Tier 3,Supermarket Type2,Blue,Low
FDQ32,Regular,0.081605462,Fruits and Vegetables,122.3388,OUT019,1985,Tier 1,Grocery Store,Green,Low
FDQ33,Low Fat,0,Snack Foods,151.6708,OUT027,1985,Tier 3,Supermarket Type3,Red,High
FDQ33,Low Fat,0.091189915,Snack Foods,149.3708,OUT035,2004,Tier 2,Supermarket Type1,Green,High
FDQ33,Low Fat,0.091348964,Snack Foods,150.3708,OUT049,1999,Tier 1,Supermarket Type1,Blue,High
FDQ33,Low Fat,0.091723066,Snack Foods,148.8708,OUT017,2007,Tier 2,Supermarket Type1,Red,High
FDQ34,Low Fat,0.162107603,Snack Foods,106.3622,OUT013,1987,Tier 3,Supermarket Type1,Blue,Medium
FDQ34,Low Fat,0.162211939,Snack Foods,107.0622,OUT035,2004,Tier 2,Supermarket Type1,Red,Low
FDQ34,Low Fat,0.162242617,Snack Foods,107.8622,OUT046,1997,Tier 1,Supermarket Type1,Blue,Low
FDQ34,Low Fat,0.162571649,Snack Foods,107.4622,OUT045,2002,Tier 2,Supermarket Type1,Blue,Low
FDQ34,Low Fat,0.162903525,Snack Foods,104.9622,OUT018,2009,Tier 3,Supermarket Type2,Red,Medium
FDQ34,Low Fat,0.163160327,Snack Foods,107.4622,OUT017,2007,Tier 2,Supermarket Type1,Red,Medium
FDQ34,LF,0.284065879,Snack Foods,105.5622,OUT019,1985,Tier 1,Grocery Store,Red,Low
FDQ36,Regular,0,Baking Goods,38.3848,OUT046,1997,Tier 1,Supermarket Type1,Red,Low
FDQ36,Regular,0,Baking Goods,38.1848,OUT019,1985,Tier 1,Grocery Store,Red,Low
FDQ36,Regular,0.161516894,Baking Goods,37.0848,OUT035,2004,Tier 2,Supermarket Type1,Blue,Low
FDQ36,Regular,0.161798604,Baking Goods,37.2848,OUT049,1999,Tier 1,Supermarket Type1,Red,Low
FDQ36,Regular,0.161875063,Baking Goods,35.6848,OUT045,2002,Tier 2,Supermarket Type1,Green,Low
FDQ36,Regular,0.162205516,Baking Goods,36.2848,OUT018,2009,Tier 3,Supermarket Type2,Green,Medium
FDQ36,Regular,0.162461219,Baking Goods,39.2848,OUT017,2007,Tier 2,Supermarket Type1,Blue,Low
FDQ37,Low Fat,0.088828418,Breakfast,192.2478,OUT027,1985,Tier 3,Supermarket Type3,Green,High
FDQ37,Low Fat,0.089186387,Breakfast,193.3478,OUT013,1987,Tier 3,Supermarket Type1,Red,High
FDQ37,Low Fat,0.089243789,Breakfast,192.0478,OUT035,2004,Tier 2,Supermarket Type1,Green,High
FDQ37,Low Fat,0.089260667,Breakfast,193.4478,OUT046,1997,Tier 1,Supermarket Type1,Green,High
FDQ37,Low Fat,0.149404057,Breakfast,192.8478,OUT010,1998,Tier 3,Grocery Store,Blue,Low
FDQ39,Low Fat,0,Meat,189.3846,OUT013,1987,Tier 3,Supermarket Type1,Blue,High
FDQ39,Low Fat,0.080649685,Meat,189.9846,OUT027,1985,Tier 3,Supermarket Type3,Green,High
FDQ39,Low Fat,0.081026811,Meat,190.0846,OUT035,2004,Tier 2,Supermarket Type1,Green,High
FDQ39,Low Fat,0.081042136,Meat,192.4846,OUT046,1997,Tier 1,Supermarket Type1,Blue,High
FDQ39,Low Fat,0.081168135,Meat,190.5846,OUT049,1999,Tier 1,Supermarket Type1,Green,High
FDQ39,Low Fat,0.081206491,Meat,189.2846,OUT045,2002,Tier 2,Supermarket Type1,Blue,Medium
FDQ39,Low Fat,0.081372267,Meat,191.4846,OUT018,2009,Tier 3,Supermarket Type2,Red,High
FDQ39,Low Fat,0.13564792,Meat,190.8846,OUT010,1998,Tier 3,Grocery Store,Blue,Low
FDQ40,Regular,0.035853059,Frozen Foods,176.8712,OUT027,1985,Tier 3,Supermarket Type3,Red,High
FDQ40,Regular,0.035997543,Frozen Foods,176.9712,OUT013,1987,Tier 3,Supermarket Type1,Blue,High
FDQ40,Regular,0.036020711,Frozen Foods,177.2712,OUT035,2004,Tier 2,Supermarket Type1,Green,Medium
FDQ40,Regular,0.036027524,Frozen Foods,177.2712,OUT046,1997,Tier 1,Supermarket Type1,Green,High
FDQ40,Regular,0.036083537,Frozen Foods,175.4712,OUT049,1999,Tier 1,Supermarket Type1,Red,High
FDQ40,Regular,0.036174285,Frozen Foods,176.0712,OUT018,2009,Tier 3,Supermarket Type2,Red,Medium
FDQ40,Regular,0.03623131,Frozen Foods,175.0712,OUT017,2007,Tier 2,Supermarket Type1,Red,High
FDQ40,Regular,0.060302689,Frozen Foods,175.8712,OUT010,1998,Tier 3,Grocery Store,Red,Low
FDQ40,Regular,0.063079544,Frozen Foods,175.7712,OUT019,1985,Tier 1,Grocery Store,Green,Low
FDQ44,Low Fat,0.036110222,Fruits and Vegetables,120.1756,OUT013,1987,Tier 3,Supermarket Type1,Red,Medium
FDQ44,Low Fat,0.036133463,Fruits and Vegetables,120.1756,OUT035,2004,Tier 2,Supermarket Type1,Red,High
FDQ44,Low Fat,0.036140297,Fruits and Vegetables,120.0756,OUT046,1997,Tier 1,Supermarket Type1,Red,Medium
FDQ44,Low Fat,0.036287517,Fruits and Vegetables,121.2756,OUT018,2009,Tier 3,Supermarket Type2,Blue,Medium
FDQ44,Low Fat,0.036344721,Fruits and Vegetables,122.3756,OUT017,2007,Tier 2,Supermarket Type1,Blue,Medium
FDQ45,Regular,0,Snack Foods,182.3608,OUT010,1998,Tier 3,Grocery Store,Red,Low
FDQ45,Regular,0.010864186,Snack Foods,185.3608,OUT027,1985,Tier 3,Supermarket Type3,Green,High
FDQ45,Regular,0.010907967,Snack Foods,182.3608,OUT013,1987,Tier 3,Supermarket Type1,Red,High
FDQ45,Regular,0.010914988,Snack Foods,183.8608,OUT035,2004,Tier 2,Supermarket Type1,Blue,Medium
FDQ45,Regular,0.010917052,Snack Foods,185.3608,OUT046,1997,Tier 1,Supermarket Type1,Blue,Medium
FDQ45,Regular,0.019114349,Snack Foods,182.1608,OUT019,1985,Tier 1,Grocery Store,Red,Low
FDQ46,Low Fat,0.103726639,Snack Foods,110.6544,OUT013,1987,Tier 3,Supermarket Type1,Red,Medium
FDQ46,Low Fat,0.103793399,Snack Foods,110.1544,OUT035,2004,Tier 2,Supermarket Type1,Green,High
FDQ46,Low Fat,0.103813029,Snack Foods,113.7544,OUT046,1997,Tier 1,Supermarket Type1,Red,Low
FDQ46,Low Fat,0.104023565,Snack Foods,112.4544,OUT045,2002,Tier 2,Supermarket Type1,Red,Medium
FDQ46,Low Fat,0.10423592,Snack Foods,111.7544,OUT018,2009,Tier 3,Supermarket Type2,Blue,Medium
FDQ46,Low Fat,0.104400238,Snack Foods,113.5544,OUT017,2007,Tier 2,Supermarket Type1,Green,Low
FDQ47,Regular,0.168154574,Breads,33.7874,OUT035,2004,Tier 2,Supermarket Type1,Blue,Low
FDQ47,Regular,0.168527463,Breads,33.6874,OUT045,2002,Tier 2,Supermarket Type1,Red,Low
FDQ47,Regular,0.168871496,Breads,34.3874,OUT018,2009,Tier 3,Supermarket Type2,Blue,Low
FDQ47,Regular,0.169137707,Breads,35.2874,OUT017,2007,Tier 2,Supermarket Type1,Red,Low
FDQ47,Regular,0.281509514,Breads,33.8874,OUT010,1998,Tier 3,Grocery Store,Blue,Low
FDQ48,Regular,0.034244601,Baking Goods,97.2726,OUT027,1985,Tier 3,Supermarket Type3,Blue,Medium
FDQ48,reg,0.034382602,Baking Goods,96.5726,OUT013,1987,Tier 3,Supermarket Type1,Green,Medium
FDQ48,Regular,0.034404732,Baking Goods,98.1726,OUT035,2004,Tier 2,Supermarket Type1,Red,Low
FDQ48,Regular,0.034411238,Baking Goods,98.6726,OUT046,1997,Tier 1,Supermarket Type1,Blue,Low
FDQ48,Regular,0.034551415,Baking Goods,98.1726,OUT018,2009,Tier 3,Supermarket Type2,Green,Low
FDQ48,Regular,0.034605882,Baking Goods,95.9726,OUT017,2007,Tier 2,Supermarket Type1,Red,Medium
FDQ49,Regular,0.039057677,Breakfast,155.963,OUT027,1985,Tier 3,Supermarket Type3,Red,High
FDQ49,Regular,0.039215075,Breakfast,157.663,OUT013,1987,Tier 3,Supermarket Type1,Green,Medium
FDQ49,Regular,0.039247736,Breakfast,157.663,OUT046,1997,Tier 1,Supermarket Type1,Green,Low
FDQ49,Regular,0.039469737,Breakfast,155.163,OUT017,2007,Tier 2,Supermarket Type1,Green,Low
FDQ49,Regular,0.06871772,Breakfast,155.563,OUT019,1985,Tier 1,Grocery Store,Blue,Low
FDQ51,Regular,0,Meat,48.1718,OUT017,2007,Tier 2,Supermarket Type1,Green,Low
FDQ51,Regular,0.017466284,Meat,45.4718,OUT027,1985,Tier 3,Supermarket Type3,Blue,Medium
FDQ51,Regular,0.017536671,Meat,45.5718,OUT013,1987,Tier 3,Supermarket Type1,Red,Low
FDQ51,Regular,0.017547958,Meat,48.3718,OUT035,2004,Tier 2,Supermarket Type1,Red,Low
FDQ51,Regular,0.029377239,Meat,46.1718,OUT010,1998,Tier 3,Grocery Store,Blue,Low
FDQ52,Low Fat,0.118806857,Frozen Foods,248.8434,OUT027,1985,Tier 3,Supermarket Type3,Green,High
FDQ52,Low Fat,0.119285634,Frozen Foods,247.4434,OUT013,1987,Tier 3,Supermarket Type1,Blue,High
FDQ52,Low Fat,0.119362409,Frozen Foods,249.4434,OUT035,2004,Tier 2,Supermarket Type1,Blue,High
FDQ52,Low Fat,0.119570595,Frozen Foods,249.7434,OUT049,1999,Tier 1,Supermarket Type1,Blue,High
FDQ52,Low Fat,0.119871307,Frozen Foods,248.3434,OUT018,2009,Tier 3,Supermarket Type2,Red,High
FDQ52,Low Fat,0.120060274,Frozen Foods,246.5434,OUT017,2007,Tier 2,Supermarket Type1,Green,High
FDQ55,Regular,0.012974937,Fruits and Vegetables,115.9834,OUT027,1985,Tier 3,Supermarket Type3,Blue,High
FDQ55,Regular,0.013035609,Fruits and Vegetables,114.7834,OUT035,2004,Tier 2,Supermarket Type1,Blue,High
